n_trades,n_buys,avg_return_before_buy,buy_after_spike_ratio,avg_missed_return,avg_post_buy_return,loss_after_buy_ratio,investor_id,window_start,window_bin,fomo_label
1,1,0.04856293359762165,1.0,0.019230336936510314,,0.0,0072F6F36377784DBF24,2020-12-15,2020-12-12,1
1,1,0.10294117647058831,1.0,0.019187586745572444,,0.0,0072F6F36377784DBF24,2020-12-29,2020-12-27,1
1,0,,0.0,0.019326916062204758,,,0072F6F36377784DBF24,2021-07-08,2021-07-05,0
1,1,0.04069767441860472,1.0,0.01923652031636803,0.03184357541899438,0.0,0072F6F36377784DBF24,2022-04-08,2022-04-06,1
1,0,,0.0,0.019367166887878675,,,0072F6F36377784DBF24,2022-06-14,2022-06-10,0
2,2,0.16120106579217064,1.0,0.004042973057316477,,0.0,0073333A96207D6B2B46,2021-04-26,2021-04-26,0
2,2,0.016814028586198404,0.5,0.0020278771856227008,-0.0021049783549783783,0.5,0073333A96207D6B2B46,2022-04-20,2022-04-16,0
2,2,-0.08804423067134937,0.0,0.010166087470899586,,0.0,0073333A96207D6B2B46,2022-05-10,2022-05-06,0
6,6,,0.0,0.0011858962047439346,,0.0,0074F23D1B45DF2A70DF,2018-01-02,2018-01-02,0
1,1,,0.0,0.003898234530225838,0.02040816326530614,0.0,0074F23D1B45DF2A70DF,2019-09-05,2019-09-04,0
1,1,,0.0,0.0007564493000793793,-0.03675675675675667,1.0,0074F23D1B45DF2A70DF,2019-11-08,2019-11-08,0
2,0,,0.0,0.002874140488598556,,,0074F23D1B45DF2A70DF,2020-01-02,2020-01-02,0
1,0,,0.0,-0.005867533447083056,,,0074F23D1B45DF2A70DF,2020-01-08,2020-01-07,0
2,0,,0.0,0.003374191103123418,,,0074F23D1B45DF2A70DF,2020-01-14,2020-01-12,0
2,2,-0.052522074495077675,0.0,0.001087910769598768,0.0009805893593482877,0.5,0074F23D1B45DF2A70DF,2020-01-29,2020-01-27,0
1,1,-0.2093023255813954,0.0,0.004991182285238457,,0.0,0074F23D1B45DF2A70DF,2020-02-24,2020-02-21,0
1,1,-0.19469026548672552,0.0,0.010261239517444546,-0.03780219780219778,1.0,0074F23D1B45DF2A70DF,2020-02-26,2020-02-26,0
1,1,-0.09189189189189195,0.0,0.0028027176227653264,0.03571428571428575,0.0,0074F23D1B45DF2A70DF,2020-05-06,2020-05-06,0
2,1,-0.01253132832080206,0.0,0.0037647962113014173,-0.0101522842639594,1.0,0074F23D1B45DF2A70DF,2020-05-14,2020-05-11,0
2,0,,0.0,0.0027584562647784226,,,0074F23D1B45DF2A70DF,2020-07-22,2020-07-20,0
1,0,,0.0,0.002672851018039491,,,0074F23D1B45DF2A70DF,2020-08-07,2020-08-04,0
1,0,,0.0,0.004828629241735695,,,0074F23D1B45DF2A70DF,2020-10-01,2020-09-28,0
1,1,-0.0056285178236398226,0.0,0.0028477892573799185,0.011320754716981142,0.0,0074F23D1B45DF2A70DF,2020-10-23,2020-10-23,0
1,0,,0.0,0.0029269109144101127,,,0074F23D1B45DF2A70DF,2020-10-30,2020-10-28,0
1,0,,0.0,0.0008356155612505838,,,0074F23D1B45DF2A70DF,2020-11-30,2020-11-27,0
1,0,,0.0,0.00328949237471565,,,0074F23D1B45DF2A70DF,2021-01-08,2021-01-06,0
2,1,0.23124999999999996,1.0,0.0062809020616474845,,0.0,0074F23D1B45DF2A70DF,2021-01-12,2021-01-11,0
1,1,-0.1216216216216216,0.0,0.0024067390418318255,0.05384615384615389,0.0,0074F23D1B45DF2A70DF,2021-01-27,2021-01-26,0
1,1,0.14575289575289574,1.0,0.005177164827284808,,0.0,0074F23D1B45DF2A70DF,2021-03-01,2021-02-25,0
1,0,,0.0,0.0022333721231818883,,,0074F23D1B45DF2A70DF,2021-03-31,2021-03-27,0
1,0,,0.0,0.005349208517502092,,,0074F23D1B45DF2A70DF,2021-04-06,2021-04-06,0
2,1,-0.013630731102850069,0.0,0.0008436712352533151,,0.0,0074F23D1B45DF2A70DF,2021-04-19,2021-04-16,0
1,1,-0.016129032258064502,0.0,0.005466756827304416,0.003278688524590144,0.0,0074F23D1B45DF2A70DF,2021-04-23,2021-04-21,0
1,1,0.18811881188118806,1.0,0.004056571582093386,,0.0,0074F23D1B45DF2A70DF,2021-04-27,2021-04-26,0
1,1,-0.025740110034058183,0.0,0.005483950168585263,,0.0,0074F23D1B45DF2A70DF,2021-05-10,2021-05-06,0
1,1,-0.08064516129032262,0.0,0.005533021086223836,,0.0,0074F23D1B45DF2A70DF,2021-05-24,2021-05-21,0
1,0,,0.0,0.004449977793112873,,,0074F23D1B45DF2A70DF,2021-05-26,2021-05-26,0
2,1,-0.09555189456342661,0.0,0.0030095900044003632,,0.0,0074F23D1B45DF2A70DF,2021-06-01,2021-05-31,0
1,1,-0.007936507936507908,0.0,0.0035171301558394024,,0.0,0074F23D1B45DF2A70DF,2021-06-07,2021-06-05,0
1,0,,0.0,0.005403607071334545,,,0074F23D1B45DF2A70DF,2021-06-10,2021-06-10,0
4,1,0.12857142857142856,1.0,0.004566913076390941,0.04430379746835447,0.0,0074F23D1B45DF2A70DF,2021-06-15,2021-06-15,0
1,1,-0.07307692307692304,0.0,-0.0005110703741783607,-0.006224066390041545,1.0,0074F23D1B45DF2A70DF,2021-06-30,2021-06-30,0
1,0,,0.0,0.005506472217284904,,,0074F23D1B45DF2A70DF,2021-07-07,2021-07-05,0
2,0,,0.0,0.0048734369825426315,,,0074F23D1B45DF2A70DF,2021-07-20,2021-07-20,0
1,0,,0.0,0.004125847377597464,,,0074F23D1B45DF2A70DF,2021-07-27,2021-07-25,0
1,1,-0.03885480572597144,0.0,0.0008065901292262793,,0.0,0074F23D1B45DF2A70DF,2021-08-17,2021-08-14,0
3,0,,0.0,0.00415130703816636,,,0074F23D1B45DF2A70DF,2021-09-29,2021-09-28,0
1,1,0.11801242236024834,1.0,0.008967162300963356,,0.0,0074F23D1B45DF2A70DF,2021-11-08,2021-11-07,0
1,0,,0.0,0.009004074932385102,,,0074F23D1B45DF2A70DF,2021-11-19,2021-11-17,0
1,1,-0.07142857142857151,0.0,0.006148111916652118,,0.0,0074F23D1B45DF2A70DF,2021-11-23,2021-11-22,0
1,1,0.02298850574712663,1.0,0.00034526352215687503,0.016051364365971193,0.0,0074F23D1B45DF2A70DF,2021-12-30,2021-12-27,0
1,1,0.05263157894736836,1.0,0.0011877810982029516,,0.0,0074F23D1B45DF2A70DF,2022-01-17,2022-01-16,0
1,0,,0.0,0.00038093692266679574,,,0074F23D1B45DF2A70DF,2022-01-24,2022-01-21,0
1,1,0.06396255850234,1.0,0.0037253408721261857,,0.0,0074F23D1B45DF2A70DF,2022-01-31,2022-01-31,0
2,1,-0.039531478770131634,0.0,0.005526562190654743,-0.007621951219512201,1.0,0074F23D1B45DF2A70DF,2022-02-10,2022-02-10,0
1,1,-0.04390243902439017,0.0,0.006126471875453863,-0.01020408163265307,1.0,0074F23D1B45DF2A70DF,2022-02-17,2022-02-15,0
3,2,0.012905590257008659,0.5,0.00027074078222868894,-0.04202538301584638,1.0,0074F23D1B45DF2A70DF,2022-02-23,2022-02-20,0
1,0,,0.0,0.006070899427883025,,,0074F23D1B45DF2A70DF,2022-03-29,2022-03-27,0
1,0,,0.0,8.825822505083073e-05,,,0074F23D1B45DF2A70DF,2022-04-20,2022-04-16,0
1,1,0.08529411764705874,1.0,0.003443835638871189,-0.024390243902439046,1.0,0074F23D1B45DF2A70DF,2022-04-28,2022-04-26,0
1,1,0.0366972477064218,1.0,4.108658004125185e-05,,0.0,0074F23D1B45DF2A70DF,2022-05-30,2022-05-26,0
2,1,-0.020816326530612272,0.0,0.001003218126929462,0.0022926219258025127,0.0,0074F23D1B45DF2A70DF,2022-06-01,2022-05-31,0
1,1,-0.03404255319148941,0.0,0.0003900992603161643,-0.0014684287812040803,1.0,0074F23D1B45DF2A70DF,2022-06-10,2022-06-10,0
1,0,,0.0,0.0009880728840390774,,,0074F23D1B45DF2A70DF,2022-06-15,2022-06-15,0
1,0,,0.0,0.0001410826376379366,,,0074F23D1B45DF2A70DF,2022-06-20,2022-06-20,0
1,1,0.050108932461873534,1.0,0.004787242616965448,,0.0,0074F23D1B45DF2A70DF,2022-06-27,2022-06-25,0
1,1,0.0,0.0,0.00036333624680084253,0.03840000000000003,0.0,0074F23D1B45DF2A70DF,2022-09-29,2022-09-28,0
2,0,,0.0,0.0036834671559323787,,,0074F23D1B45DF2A70DF,2022-10-19,2022-10-18,0
1,0,,0.0,0.0003505436451112887,,,0074F23D1B45DF2A70DF,2022-11-25,2022-11-22,0
1,0,,0.0,0.0003273907170333057,,,0074F23D1B45DF2A70DF,2022-11-29,2022-11-27,0
3,3,,0.0,0.0025956361735879193,,0.0,00764C951554779C1A1D,2018-01-02,2018-01-02,0
1,0,,0.0,0.0006859626306447043,,,00764C951554779C1A1D,2020-01-31,2020-01-27,0
1,0,,0.0,0.000699394524036476,,,00764C951554779C1A1D,2020-02-28,2020-02-26,0
1,0,,0.0,-0.00029638779190639274,,,00764C951554779C1A1D,2020-03-17,2020-03-17,0
1,0,,0.0,0.0006924104974814801,,,00764C951554779C1A1D,2020-04-30,2020-04-26,0
1,0,,0.0,0.0006993403885169853,,,00764C951554779C1A1D,2020-05-29,2020-05-26,0
1,0,,0.0,0.0006880250027073789,,,00764C951554779C1A1D,2020-06-30,2020-06-30,0
1,0,,0.0,0.0007082648949405021,,,00764C951554779C1A1D,2020-07-31,2020-07-30,0
1,0,,0.0,0.007391023454419301,,,00764C951554779C1A1D,2021-11-01,2021-10-28,0
3,3,0.04019752621115721,0.6666666666666666,-0.006972770524261199,0.055085487960196945,0.0,0076F5B3677A3E8CBAC2,2020-01-08,2020-01-07,0
2,2,0.09839163751457602,1.0,-0.007027229946662002,-0.000607902735562378,0.5,0076F5B3677A3E8CBAC2,2020-01-13,2020-01-12,0
1,1,-0.06890130353817503,0.0,-0.006812833870786225,0.06000000000000005,0.0,0076F5B3677A3E8CBAC2,2020-02-07,2020-02-06,0
1,1,-0.3158620689655173,0.0,-0.006618682325638944,0.05342741935483865,0.0,0076F5B3677A3E8CBAC2,2020-02-28,2020-02-26,0
1,0,,0.0,-0.006599931657639909,,,0076F5B3677A3E8CBAC2,2020-03-11,2020-03-07,0
1,1,-0.02985074626865669,0.0,-0.006843533994425783,0.004102564102563992,0.0,0076F5B3677A3E8CBAC2,2020-04-15,2020-04-11,0
2,2,-0.07161833269800316,0.0,0.0062570606112643465,-0.10114867439708194,1.0,0076F5B3677A3E8CBAC2,2020-04-16,2020-04-16,0
3,3,-0.1508897591644928,0.0,0.0064086410192395905,0.0940170940170941,0.0,0076F5B3677A3E8CBAC2,2020-04-21,2020-04-21,0
4,4,0.10822980205861449,1.0,0.006035329001347769,-0.0908008231890237,1.0,0076F5B3677A3E8CBAC2,2020-04-29,2020-04-26,0
1,1,-0.1328124999999999,0.0,0.019372927686193975,0.011011011011010909,0.0,0076F5B3677A3E8CBAC2,2020-05-13,2020-05-11,0
2,0,,0.0,0.006258832992895555,,,0076F5B3677A3E8CBAC2,2020-08-11,2020-08-09,0
2,2,0.044167691954567045,1.0,0.0061660338623236435,,0.0,0076F5B3677A3E8CBAC2,2020-09-14,2020-09-13,0
1,1,-0.008130081300813052,0.0,-0.006860609988897357,-0.0040983606557376175,1.0,0076F5B3677A3E8CBAC2,2020-12-11,2020-12-07,0
1,1,0.1542012927054479,1.0,-0.00698822899361926,,0.0,0076F5B3677A3E8CBAC2,2020-12-29,2020-12-27,0
1,1,0.0,0.0,-0.006867001562247053,,0.0,0076F5B3677A3E8CBAC2,2021-01-05,2021-01-01,0
1,1,-0.05398871877518141,0.0,-0.006824557600945811,,0.0,0076F5B3677A3E8CBAC2,2021-01-11,2021-01-11,0
1,1,-0.06896551724137923,0.0,-0.006812783388315152,-0.14722222222222225,1.0,0076F5B3677A3E8CBAC2,2021-01-20,2021-01-16,0
1,1,-0.1233920914721296,0.0,-0.006769995201026827,-0.059782608695652224,1.0,0076F5B3677A3E8CBAC2,2021-01-28,2021-01-26,0
1,1,-0.12131919905771493,0.0,-0.006771624833428097,0.07506702412868639,0.0,0076F5B3677A3E8CBAC2,2021-02-12,2021-02-10,0
1,1,-0.04731457800511518,0.0,-0.006829804566960013,0.18120805369127518,0.0,0076F5B3677A3E8CBAC2,2021-03-12,2021-03-12,0
1,1,-0.08264241775875902,0.0,-0.0068020311080341945,-0.2988338192419826,1.0,0076F5B3677A3E8CBAC2,2021-03-18,2021-03-17,0
2,2,-0.03741599224844977,0.0,-0.006813527932872819,-0.04207875457875472,0.5,0076F5B3677A3E8CBAC2,2021-03-29,2021-03-27,0
1,1,-0.3240353324035333,0.0,-0.006612256804068176,-0.002751031636863903,1.0,0076F5B3677A3E8CBAC2,2021-04-08,2021-04-06,0
2,1,-0.27318295739348375,0.0,-0.00653261101571374,,0.0,0076F5B3677A3E8CBAC2,2021-04-13,2021-04-11,0
1,0,,0.0,0.019285579822008063,,,0076F5B3677A3E8CBAC2,2021-04-20,2021-04-16,0
1,1,,0.0,0.0039056918231148495,-0.043689320388349745,1.0,0076F5B3677A3E8CBAC2,2021-08-12,2021-08-09,0
1,0,,0.0,0.0038461092104306134,,,0076F5B3677A3E8CBAC2,2021-09-13,2021-09-13,0
1,1,-0.03846153846153855,0.0,0.003299864328583139,,0.0,0076F5B3677A3E8CBAC2,2022-01-25,2022-01-21,0
1,1,-0.008179959100204526,0.0,0.0032760580555003297,-0.020618556701031035,1.0,0076F5B3677A3E8CBAC2,2022-02-02,2022-01-31,0
1,1,0.038936170212765964,1.0,-0.006897611758955202,,0.0,0076F5B3677A3E8CBAC2,2022-08-09,2022-08-09,0
1,1,0.06307173808377486,1.0,-0.006916586261998449,0.05525362318840595,0.0,0076F5B3677A3E8CBAC2,2022-08-17,2022-08-14,0
1,1,-0.08312342569269526,0.0,0.0033349758751485136,,0.0,0076F5B3677A3E8CBAC2,2022-09-05,2022-09-03,0
1,1,-0.0633608815426997,0.0,0.0033194392838356243,,0.0,0076F5B3677A3E8CBAC2,2022-09-27,2022-09-23,0
2,2,,0.0,0.01148615824478812,0.04062499999999997,0.0,007B7270E95262A0B1C1,2018-01-02,2018-01-02,0
2,1,-0.02399999999999991,0.0,0.01928601927286996,0.03337236533957828,0.0,007B7270E95262A0B1C1,2018-01-17,2018-01-17,0
1,1,-0.004683840749414525,0.0,0.01927219760816679,0.005882352941176475,0.0,007B7270E95262A0B1C1,2018-01-26,2018-01-22,0
2,1,-0.28134228187919463,0.0,-0.0014599435828585436,-0.1974224878595442,1.0,007B7270E95262A0B1C1,2021-03-19,2021-03-17,0
3,3,-0.26799982855392535,0.0,-0.006244745276784627,-0.0901646022853748,0.6666666666666666,007B7270E95262A0B1C1,2021-04-07,2021-04-06,0
1,0,,0.0,-0.006742241791167961,,,007B7270E95262A0B1C1,2021-04-14,2021-04-11,0
2,2,,0.0,0.0026972739875217905,,0.0,007BA955126BCE1FEFE7,2018-01-02,2018-01-02,0
2,0,,0.0,0.0027064197669791185,,,007BA955126BCE1FEFE7,2021-11-02,2021-11-02,0
6,6,-0.03460703954720492,0.0,0.002527651465515965,,0.0,007BB70A34D8520E3721,2020-07-28,2020-07-25,0
1,1,0.1675126903553299,1.0,0.0023153226210508387,,0.0,007BB70A34D8520E3721,2020-08-03,2020-07-30,0
1,1,0.07398568019093088,1.0,-0.0005524514774609334,0.002222222222222224,0.0,007BB70A34D8520E3721,2020-08-07,2020-08-04,0
4,4,0.03974158224417143,0.75,0.0023737413240553797,,0.0,007BB70A34D8520E3721,2020-08-17,2020-08-14,0
1,1,0.060223584565452626,1.0,0.0008778796880673403,,0.0,007BB70A34D8520E3721,2020-09-07,2020-09-03,0
4,2,0.028013639971592064,0.5,-0.0006465148486276274,0.010409494811408633,0.5,007BB70A34D8520E3721,2020-09-09,2020-09-08,0
3,3,-0.004756792477637013,0.0,0.0008367090914436234,0.012151865758442812,0.3333333333333333,007BB70A34D8520E3721,2020-10-01,2020-09-28,0
5,5,-0.0516606353402453,0.0,-0.0008506556448673396,,0.0,007BB70A34D8520E3721,2020-11-03,2020-11-02,0
1,1,0.1446194225721784,1.0,-0.006980696076847822,,0.0,007BB70A34D8520E3721,2020-11-17,2020-11-17,0
1,1,-0.021176470588235352,0.0,0.0007842124898114235,-0.002403846153846156,1.0,007BB70A34D8520E3721,2021-01-08,2021-01-06,0
2,1,0.05264680358692497,1.0,-0.0012900400638372323,-0.003847210772190196,1.0,007BB70A34D8520E3721,2021-03-23,2021-03-22,0
2,0,,0.0,0.0009633094276129233,,,007BB70A34D8520E3721,2021-06-15,2021-06-15,0
1,1,-0.043887147335423204,0.0,0.0003978387211211438,-0.02950819672131143,1.0,007BB70A34D8520E3721,2021-07-02,2021-06-30,0
1,1,-0.03190717911530094,0.0,0.0018631368810207093,-0.02621722846441945,1.0,007BB70A34D8520E3721,2021-09-24,2021-09-23,0
3,3,-0.01231406959932265,0.0,0.002732886133248461,0.017196783495368104,0.0,007BB70A34D8520E3721,2021-09-30,2021-09-28,0
1,1,-0.020979020979021046,0.0,0.0003798291878220853,,0.0,007BB70A34D8520E3721,2021-10-04,2021-10-03,0
1,1,0.01872659176029967,0.0,0.019253793180093112,0.007352941176470429,0.0,007BB70A34D8520E3721,2021-10-27,2021-10-23,0
1,0,,0.0,0.006331516395327992,,,007BB70A34D8520E3721,2021-11-04,2021-11-02,0
1,1,0.04833333333333334,1.0,0.0003253383432369012,0.007949125596184391,0.0,007BB70A34D8520E3721,2021-11-12,2021-11-12,0
1,1,-0.06741071428571443,0.0,0.0009782211179817793,,0.0,007BB70A34D8520E3721,2021-11-29,2021-11-27,0
1,0,,0.0,0.019259963891048008,,,007BB70A34D8520E3721,2021-12-20,2021-12-17,0
2,2,-0.0800831516257296,0.0,0.011558146695944188,0.07895558266360508,0.0,007BB70A34D8520E3721,2022-03-10,2022-03-07,0
2,2,0.04841608996736013,1.0,0.0007472507689485054,,0.0,007BB70A34D8520E3721,2022-03-22,2022-03-22,0
1,1,0.0627306273062731,1.0,0.0011579746878166459,,0.0,007BB70A34D8520E3721,2022-03-29,2022-03-27,0
1,1,0.05156037991858886,1.0,0.0008846903835444341,-0.037161290322580705,1.0,007BB70A34D8520E3721,2022-07-13,2022-07-10,0
1,0,,0.0,0.0017659504083694453,,,007BB70A34D8520E3721,2022-07-18,2022-07-15,0
1,1,-0.00146520146520146,0.0,0.003614542992653644,0.08290535583272186,0.0,007BB70A34D8520E3721,2022-07-20,2022-07-20,0
1,1,0.04470079307858699,1.0,0.0018029104877865204,-0.054520358868185015,1.0,007BB70A34D8520E3721,2022-07-27,2022-07-25,0
1,1,0.12110726643598624,1.0,-0.006962211677369683,0.004732510288065894,0.0,007BB70A34D8520E3721,2022-08-04,2022-08-04,0
1,1,-0.014814814814814725,0.0,0.0018496994877027168,,0.0,007BB70A34D8520E3721,2022-08-30,2022-08-29,0
1,1,0.01023391812865504,0.0,0.0003552907136808307,,0.0,007BB70A34D8520E3721,2022-10-31,2022-10-28,0
1,1,,0.0,0.0017839953550983858,,0.0,0080AB2CB7D1D18FD7F5,2018-01-02,2018-01-02,0
1,1,0.018669219722355246,0.0,0.007391514930319379,-0.007988721804511233,1.0,0080AB2CB7D1D18FD7F5,2020-01-08,2020-01-07,0
2,0,,0.0,0.004664128574744005,,,0080AB2CB7D1D18FD7F5,2020-03-04,2020-03-02,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,008100D584FCAB09DDA6,2021-07-16,2021-07-15,0
1,1,,0.0,0.0011432585607126528,,0.0,008190D73F2BDD811F4D,2018-01-02,2018-01-02,0
1,0,,0.0,0.0011516118534744076,,,008190D73F2BDD811F4D,2022-02-14,2022-02-10,0
1,1,,0.0,-0.001392460954287578,0.0028000000000000112,0.0,0084E9FA07C24BF3F938,2021-03-19,2021-03-17,0
2,2,-0.031814944178143345,0.0,0.0012516989951005173,,0.0,0084E9FA07C24BF3F938,2021-05-25,2021-05-21,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,0084E9FA07C24BF3F938,2021-07-16,2021-07-15,0
2,2,-0.021720141905122836,0.0,0.0008155615786088948,0.005825750516417633,0.0,0084E9FA07C24BF3F938,2022-09-28,2022-09-28,0
1,1,-0.04467049977885895,0.0,0.01930363366086289,-0.09305555555555559,1.0,008A6870444C4E39B4C9,2021-01-07,2021-01-06,0
1,1,0.04950495049504955,1.0,0.0017464788809317573,,0.0,008A6870444C4E39B4C9,2021-03-02,2021-03-02,0
1,1,0.004680187207488418,0.0,0.003609711712250586,,0.0,008A6870444C4E39B4C9,2021-03-08,2021-03-07,0
1,1,,0.0,0.007400374085694112,,0.0,008D1DB09E52001D9A01,2018-01-02,2018-01-02,0
2,2,0.016803320536891875,0.5,0.0019086610189793926,,0.0,008D1DB09E52001D9A01,2021-11-02,2021-11-02,0
2,2,0.04957167158414699,1.0,0.004409673098709366,-0.007015388594335918,0.5,008D1DB09E52001D9A01,2021-11-10,2021-11-07,0
1,1,-0.019323671497584516,0.0,0.004514408949551577,0.01970443349753674,0.0,008D1DB09E52001D9A01,2021-11-12,2021-11-12,0
1,1,-0.02160953800298071,0.0,0.0028462713951231894,-0.031226199543031172,1.0,008D1DB09E52001D9A01,2021-11-19,2021-11-17,0
1,0,,0.0,0.003635469547564236,,,008D1DB09E52001D9A01,2022-01-11,2022-01-11,0
2,1,-0.012761020881670526,0.0,0.0020100103180396415,0.016451233842538205,0.0,008D1DB09E52001D9A01,2022-04-08,2022-04-06,0
4,0,,0.0,0.0034259695922426816,,,008D1DB09E52001D9A01,2022-08-25,2022-08-24,0
1,1,0.0006544502617800152,0.0,0.0036128765997865205,,0.0,008ECFB6D2E11AB60476,2021-06-15,2021-06-15,0
6,6,,0.0,0.004247498229052057,,0.0,008FC70295E0AF33FEC4,2018-01-02,2018-01-02,0
1,0,,0.0,0.007367757328773363,,,008FC70295E0AF33FEC4,2018-01-11,2018-01-07,0
1,0,,0.0,0.0027633356999826946,,,008FC70295E0AF33FEC4,2018-01-22,2018-01-22,0
1,0,,0.0,0.002886945125921629,,,008FC70295E0AF33FEC4,2018-02-07,2018-02-06,0
4,0,,0.0,0.0038659096222314585,,,008FC70295E0AF33FEC4,2018-03-05,2018-03-03,0
1,0,,0.0,0.0036754003761645107,,,008FC70295E0AF33FEC4,2019-08-06,2019-08-05,0
1,1,-0.05482456140350889,0.0,0.01931161641371246,-0.029389017788089743,1.0,008FC70295E0AF33FEC4,2021-04-22,2021-04-21,0
1,0,,0.0,0.01931003806465974,,,008FC70295E0AF33FEC4,2021-11-25,2021-11-22,0
1,0,,0.0,0.019239818880265765,,,008FC70295E0AF33FEC4,2021-12-06,2021-12-02,0
1,0,,0.0,0.019223300001715384,,,008FC70295E0AF33FEC4,2021-12-08,2021-12-07,0
1,0,,0.0,0.019252381900714075,,,008FC70295E0AF33FEC4,2021-12-29,2021-12-27,0
1,1,-0.005397752411291035,0.0,0.0005327155059374423,-0.00015816528272042545,1.0,00912CAC4D081306A945,2020-12-23,2020-12-22,0
1,1,,0.0,0.01925337903915062,,0.0,00971135C80E0B05F871,2018-01-02,2018-01-02,0
1,0,,0.0,0.01925518026441028,,,00971135C80E0B05F871,2018-07-19,2018-07-16,0
1,1,,0.0,0.0009244984664470617,,0.0,009B99EFA8EBD7BE7E7C,2018-01-02,2018-01-02,0
1,0,,0.0,0.0010005038039806221,,,009B99EFA8EBD7BE7E7C,2022-03-10,2022-03-07,0
1,1,0.012987012987013102,0.0,0.01925830542755639,-0.012820512820512832,1.0,009BFD23EA7B0C1BFE95,2018-02-16,2018-02-16,0
1,0,,0.0,0.019972784044082377,,,009BFD23EA7B0C1BFE95,2018-08-29,2018-08-25,0
1,1,0.005945303210463715,0.0,0.0009205512929061683,,0.0,009BFD23EA7B0C1BFE95,2021-01-18,2021-01-16,0
1,1,-0.037079953650058006,0.0,0.0009543761803751317,-0.12972322503008424,1.0,009BFD23EA7B0C1BFE95,2021-01-22,2021-01-21,0
2,2,-0.10511030016901318,0.0,0.011649187971707721,0.07229914185788139,0.0,009BFD23EA7B0C1BFE95,2021-01-27,2021-01-26,0
1,1,0.015834348355663774,0.0,0.004482124266490743,-0.004796163069544369,1.0,009BFD23EA7B0C1BFE95,2021-02-25,2021-02-25,0
2,2,0.054559536444737766,1.0,0.005461624397002197,0.025670794633643017,0.0,009BFD23EA7B0C1BFE95,2021-03-03,2021-03-02,0
1,1,-0.07042253521126751,0.0,-0.00681163793393631,,0.0,009BFD23EA7B0C1BFE95,2021-07-19,2021-07-15,0
1,1,0.006160164271047153,0.0,0.000749609154546509,-0.005102040816326535,1.0,009BFD23EA7B0C1BFE95,2022-01-21,2022-01-21,0
1,1,,0.0,0.0013081886939451863,,0.0,009CA35EE2B6F4917C36,2018-01-02,2018-01-02,0
1,0,,0.0,0.0012969421641400621,,,009CA35EE2B6F4917C36,2022-01-18,2022-01-16,0
1,1,,0.0,-1.6453607530622537e-05,,0.0,00A23AB2B308D3FFB189,2018-03-27,2018-03-23,0
1,1,,0.0,2.1814663200069723e-05,,0.0,00A23AB2B308D3FFB189,2018-05-07,2018-05-07,0
1,1,,0.0,-0.00041979058013491587,0.0,0.0,00A23AB2B308D3FFB189,2019-10-11,2019-10-09,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,00A23AB2B308D3FFB189,2021-07-16,2021-07-15,0
1,1,,0.0,-0.00217354271804164,-0.00019599999999996953,1.0,00A23AB2B308D3FFB189,2021-11-12,2021-11-12,0
1,1,,0.0,-0.0025206626604693774,-0.012154000000000024,1.0,00A23AB2B308D3FFB189,2022-01-21,2022-01-21,0
3,0,,0.0,-0.00011001273021037726,,,00A23AB2B308D3FFB189,2022-11-02,2022-11-02,0
1,1,,0.0,0.01925337903915062,,0.0,00A263F24D88B0B6018C,2018-01-02,2018-01-02,0
1,0,,0.0,0.01923144578360123,,,00A263F24D88B0B6018C,2018-01-16,2018-01-12,0
1,0,,0.0,0.019257891512048136,,,00A263F24D88B0B6018C,2018-01-22,2018-01-22,0
3,3,,0.0,0.001383425665196554,,0.0,00A81AF0E919436934D5,2018-01-02,2018-01-02,0
3,0,,0.0,0.0014258411056864728,,,00A81AF0E919436934D5,2022-09-26,2022-09-23,0
1,1,,0.0,0.0013081886939451863,,0.0,00A8BE99F1B64F66CA98,2018-01-02,2018-01-02,0
1,0,,0.0,0.0013133602712849415,,,00A8BE99F1B64F66CA98,2022-09-16,2022-09-13,0
1,1,,0.0,0.0013081886939451863,,0.0,00A93CDDB66C46D25015,2018-01-02,2018-01-02,0
1,0,,0.0,0.0012876969054346238,,,00A93CDDB66C46D25015,2018-06-07,2018-06-06,0
1,1,,0.0,-4.740218912216787e-05,,0.0,00A98B13B0C50133B5B2,2018-01-02,2018-01-02,0
1,0,,0.0,-4.74454537696012e-05,,,00A98B13B0C50133B5B2,2018-01-31,2018-01-27,0
1,0,,0.0,-4.745144769507369e-05,,,00A98B13B0C50133B5B2,2018-03-30,2018-03-28,0
1,0,,0.0,-4.751139089865289e-05,,,00A98B13B0C50133B5B2,2018-04-30,2018-04-27,0
1,0,,0.0,-4.749938695743677e-05,,,00A98B13B0C50133B5B2,2018-06-29,2018-06-26,0
1,0,,0.0,-4.7493377729310484e-05,,,00A98B13B0C50133B5B2,2018-09-28,2018-09-24,0
1,0,,0.0,-4.747539115998919e-05,,,00A98B13B0C50133B5B2,2018-12-31,2018-12-28,0
1,0,,0.0,-4.790303978664148e-05,,,00A98B13B0C50133B5B2,2020-01-31,2020-01-27,0
1,0,,0.0,-4.7246000590688924e-05,,,00A98B13B0C50133B5B2,2020-09-30,2020-09-28,0
